id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1773752,07/13/08,2008-07-13,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 22:26:00 UTC,2016-01-22 19:52:51 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773752,https://static.inaturalist.org/photos/2145796/medium.JPG?1437171975,,"","",false,1,0,false,,"Devonian Botanic Gardens, Alberta",53.409327,-113.753922,79,,,false,,,Speyeria cybele pseudocarpenteri,Speyeria cybele pseudocarpenteri,Chermock's Fritillary,Insecta,238643
1773757,07/13/08,2008-07-13,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 22:27:29 UTC,2016-07-01 01:21:35 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773757,https://static.inaturalist.org/photos/2145811/medium.JPG?1437172062,,"","",false,1,0,false,,"Devonian Botanic Gardens, Alberta",53.409481,-113.755338,20,,,false,,,Atlantis Fritillary,Speyeria atlantis,Atlantis Fritillary,Insecta,63128
1773776,06/18/08,2008-06-18,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 22:37:38 UTC,2016-02-26 19:33:04 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773776,https://static.inaturalist.org/photos/2145843/medium.JPG?1437172672,,"","",false,1,0,false,,"Riverdale, Edmonton, Alberta",53.542972,-113.467264,20,,,false,,,Coenonympha tullia inornata,Coenonympha tullia inornata,Inornate Ringlet,Insecta,58604
1773789,06/18/08,2008-06-18,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 22:41:06 UTC,2016-01-22 19:52:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773789,https://static.inaturalist.org/photos/2145862/medium.JPG?1437172872,,"","",false,1,0,false,,"Riverdale, Edmonton, Alberta",53.543004,-113.467821,14,,,false,,,Inornate Ringlet,Coenonympha tullia inornata,Inornate Ringlet,Insecta,58604
1773806,06/18/08,2008-06-18,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 22:46:53 UTC,2016-01-22 19:52:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773806,https://static.inaturalist.org/photos/2145877/medium.JPG?1437173217,,"","",false,1,0,false,,"Riverdale, Edmonton, Alberta",53.543011,-113.467703,19,,,false,,,Common Alpine,Erebia epipsodea,Common Alpine,Insecta,197100
1773888,07/19/08,2008-07-19,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 23:22:51 UTC,2018-09-15 03:57:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773888,https://static.inaturalist.org/photos/2146326/medium.JPG?1437175386,,"","",false,3,0,false,,"Edmonton, Alberta",53.559075,-113.565084,3118,,,false,,,Common Wood Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
1773915,07/19/08,2008-07-19,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 23:31:51 UTC,2018-12-15 08:42:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773915,https://static.inaturalist.org/photos/2146459/medium.JPG?1437175928,,"","",false,2,0,false,,"Aspen Trail, Sherwood Park, Alberta",53.563377,-113.274964,157,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
1773917,04/04/08,2008-04-04,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-07-17 23:33:17 UTC,2016-01-22 19:52:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1773917,https://static.inaturalist.org/photos/2146476/medium.JPG?1437176000,,"",First sign of spring as snow starts melting.,false,1,0,false,,"Riverdale, Edmonton, Alberta",53.542724,-113.466754,5,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
1782611,2011-07-25,2011-07-25,,Central Time (US & Canada),,113368,ursus_arctos,2015-07-20 11:40:56 UTC,2018-11-29 05:29:27 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/1782611,https://static.inaturalist.org/photos/2157705/medium.jpg?1437392484,,"","",false,3,0,false,,"Manitoba, CA",49.9224178104,-97.3648070464,,obscured,,true,,,Northern Pearly-eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
1782628,2013-06-22,2013-06-22,,Central Time (US & Canada),,113368,ursus_arctos,2015-07-20 11:55:21 UTC,2017-06-02 15:10:44 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/1782628,https://static.inaturalist.org/photos/2157722/medium.jpg?1437393349,,"","",true,1,0,false,,"Banff National Park, Banff, CA-AB-FN, CA-AB, CA",51.0053955751,-115.4025171331,,obscured,,true,,"",Common Alpine,Erebia epipsodea,Common Alpine,Insecta,197100
1783582,2014-09-19,2014-09-19,,Mountain Time (US & Canada),,100637,karrin,2015-07-20 19:17:00 UTC,2015-08-06 02:41:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1783582,https://static.inaturalist.org/photos/2158956/medium.JPG?1437419843,,"butterfly, Satyr, Satyr_Comma, garden, insect, Calgary","Satry Comma Butterfly in my garden at summer's end (Calgary, Canada)",false,1,0,false,62,"Calgary, Alberta, Canada",50.974741,-114.087755,,,,false,,,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
1783599,2014-07-11,2014-07-11,,Mountain Time (US & Canada),,100637,karrin,2015-07-20 19:21:48 UTC,2018-05-30 20:36:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1783599,https://static.inaturalist.org/photos/2158987/medium.JPG?1437420105,,"White_Admiral, butterfly, insect, Calgary, garden","White Admiral butterfly resting on sage in my vegetable garden (Calgary, Canada)",false,3,0,false,62,"Calgary, Alberta, Canada",50.974755,-114.087755,,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
1796634,2015-07-15 13:30:17,2015-07-15,2015-07-15 18:30:17 UTC,Central Time (US & Canada),,7780,georectified,2015-07-24 21:46:15 UTC,2016-05-27 21:49:23 UTC,research,CC-BY,http://www.inaturalist.org/observations/1796634,https://static.inaturalist.org/photos/2177210/medium.JPG?1437774391,,"","",false,1,0,false,,"",50.703914,-100.001315,1,,,false,,,Limenitis arthemis arthemis,Limenitis arthemis arthemis,White Admiral,Insecta,58583
1808613,Mon Jul 27 2015 16:31:01 GMT-0600 (MDT),2015-07-27,2015-07-27 22:31:01 UTC,Mountain Time (US & Canada),,101334,adriana_pictures,2015-07-28 05:30:27 UTC,2018-12-15 08:40:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1808613,https://static.inaturalist.org/photos/2192508/medium.jpg?1438061474,,,,false,3,0,false,3,"910 Willow Park Dr, , AB, CA",53.409292,-113.752002,768,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
1816765,2015-07-02 20:10:21,2015-07-02,2015-07-02 19:10:21 UTC,Europe/London,,7468,chrismoody,2015-07-30 18:59:51 UTC,2018-09-24 21:26:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1816765,https://static.inaturalist.org/photos/2203694/medium.jpg?1444449047,,"","",true,2,0,false,,west canada,56.130366,-106.346771,223006,,,false,,manual,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
1848885,07/25/2008,2008-07-25,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-08-10 01:15:12 UTC,2016-03-02 00:14:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1848885,https://static.inaturalist.org/photos/2247071/medium.JPG?1439169398,,needlocation,"",false,1,0,false,,"Kinsmen Park, Sherwood Park, Alberta",53.523033,-113.324324,54,,,false,,manual,Common Wood Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
1852073,08/23/08,2008-08-23,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-08-11 02:16:15 UTC,2016-01-22 19:32:29 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1852073,https://static.inaturalist.org/photos/2251460/medium.JPG?1439259399,,"","",false,1,0,false,,"Dinosaur Provincial Park, Alberta",50.766275,-111.506242,13,,,false,,,Pearl Crescent,Phyciodes tharos,Pearl Crescent,Insecta,52925
1852197,08/05/08,2008-08-05,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-08-11 02:55:40 UTC,2016-01-22 19:31:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1852197,https://static.inaturalist.org/photos/2251600/medium.JPG?1439261763,,"","",false,2,0,false,,"Sherwood Park, Alberta",53.565217,-113.275566,22,,,false,,,Painted Lady,Vanessa cardui,Painted Lady,Insecta,48548
1874072,04/27/08,2008-04-27,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-08-19 16:10:30 UTC,2018-02-14 15:39:13 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1874072,https://static.inaturalist.org/photos/2282516/medium.JPG?1440000700,,"","",false,1,0,false,,"Riverdale, Edmonton, Alberta",53.538879,-113.476163,7,,,false,,,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
1874074,08/10/08,2008-08-10,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-08-19 16:12:11 UTC,2016-01-22 17:35:28 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1874074,https://static.inaturalist.org/photos/2282518/medium.JPG?1440000790,,"","",false,1,0,false,,"Astotin Lake, Elk Island NP, Alberta",53.674913,-112.830668,3,,,false,,,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
1874081,05/24/09,2009-05-24,,Pacific Time (US & Canada),,6971,silversea_starsong,2015-08-19 16:14:38 UTC,2018-11-03 02:52:36 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1874081,https://static.inaturalist.org/photos/2282528/medium.JPG?1440000892,,"",Took me years to find this apparently common species and it didn't even land.,false,1,0,false,,"Astotin Lake, Elk Island NP, Alberta",53.674722,-112.830947,9,,,false,,,Red-disked Alpine,Erebia discoidalis,Red-disked Alpine,Insecta,219416
1894761,2015-08-26 5:05:15 PM AKDT,2015-08-26,2015-08-27 01:05:15 UTC,Alaska,,25990,paul_norwood,2015-08-27 01:04:56 UTC,2015-09-08 06:34:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1894761,https://static.inaturalist.org/photos/2311498/medium.jpg?1544684590,,,"",false,4,0,false,2,,57.05250491,-135.32970814,11,,,false,gps,gps,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
1898821,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 14:53:08 UTC,2018-03-21 14:54:55 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898821,https://static.inaturalist.org/photos/2316724/medium.jpg?1444528841,,"prince albert, butterfly","",false,1,0,false,,Prince Albert,53.981935,-106.380615,40092,,,false,,,Atlantis Fritillary,Speyeria atlantis,Atlantis Fritillary,Insecta,63128
1898912,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 15:16:02 UTC,2018-03-21 14:51:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898912,https://static.inaturalist.org/photos/2316838/medium.jpg?1444660811,,"prince albert, butterfly","",false,1,0,false,,Prince Albert,53.981935,-106.380615,40092,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
1898913,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 15:16:21 UTC,2018-03-21 14:51:00 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898913,https://static.inaturalist.org/photos/2316839/medium.jpg?1444529176,,"prince albert, butterfly","",false,1,0,false,,Prince Albert,53.981935,-106.380615,40092,,,false,,,Northern Crescent,Phyciodes cocyta,Northern Crescent,Insecta,58576
1898915,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 15:16:52 UTC,2018-03-21 14:50:49 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898915,https://static.inaturalist.org/photos/2316841/medium.jpg?1444529182,,"prince albert, butterfly","",false,1,0,false,,Prince Albert,53.981935,-106.380615,40092,,,false,,,Northern Pearly Eye,Lethe anthedon,Northern Pearly-eye,Insecta,198812
1898954,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 15:22:43 UTC,2019-06-03 19:50:07 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898954,https://static.inaturalist.org/photos/2316876/medium.jpg?1444529236,,"prince albert, butterfly","",false,1,0,false,,Prince Albert,53.981935,-106.380615,40092,,,false,,,Silver-bordered Fritillary,Boloria selene,Silver-bordered Fritillary,Insecta,54068
1898958,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 15:22:23 UTC,2019-01-11 22:31:29 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898958,https://static.inaturalist.org/photos/2316889/medium.jpg?1444529255,,"prince albert, butterfly","",false,1,0,false,,Prince Albert,53.981935,-106.380615,40092,,,false,,,Tawny Crescent,Phyciodes batesii,Tawny Crescent,Insecta,58577
1898964,2013-07-12,2013-07-12,,Central Time (US & Canada),,90723,mmcmasters,2015-08-28 15:25:23 UTC,2018-12-16 08:42:19 UTC,research,CC-BY,http://www.inaturalist.org/observations/1898964,https://static.inaturalist.org/photos/2316903/medium.jpg?1444529297,,"prince albert, butterfly","",false,5,0,false,,Prince Albert,53.94157,-106.072998,4996,,,false,,,Red-spotted Admiral,Limenitis arthemis,Red-spotted Admiral,Insecta,60607
1936101,2010-08-18,2010-08-18,,Saskatchewan,,35006,sienna,2015-09-11 17:46:16 UTC,2018-11-29 22:26:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1936101,https://static.inaturalist.org/photos/2369266/medium.JPG?1441993581,,"",on the open sand of the lakeshore,true,1,0,false,,Athabasca,59.198386,-108.061566,2177,,,false,,,False Comma,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
2334157,2014-08-13,2014-08-13,,Pacific Time (US & Canada),,147592,bridgetspencer,2015-10-31 02:07:36 UTC,2018-11-22 06:03:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2334157,https://static.inaturalist.org/photos/2590106/medium.jpg?1446257265,,"","",false,2,0,false,,"Parker Cove, Vernon BC",50.234092,-119.445462,21,,,false,,,Great Spangled Fritillary,Speyeria cybele,Great Spangled Fritillary,Insecta,47980
2335577,2015-08-04 05:36:31,2015-08-04,2015-08-04 12:36:31 UTC,Pacific Time (US & Canada),,147592,bridgetspencer,2015-10-31 16:47:00 UTC,2018-11-22 06:03:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2335577,https://static.inaturalist.org/photos/2592006/medium.jpg?1446310028,,"","",false,1,0,false,,"Parker Cove, Vernon BC",50.233406,-119.444861,63,,,false,,,Common Wood Nymph,Cercyonis pegala,Common Wood-Nymph,Insecta,58606
2372009,2005-08-24 14:55:26,2005-08-24,2005-08-24 21:55:26 UTC,Pacific Time (US & Canada),,21318,danielgeorge,2015-11-11 23:53:10 UTC,2015-11-29 19:05:22 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2372009,https://static.inaturalist.org/photos/2641700/medium.JPG?1447286002,,"","",false,2,0,false,,Savage River,63.741254,-149.29256,200,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
2374112,2015-07-25,2015-07-25,,Central America,,125469,airrocksun,2015-11-12 17:24:52 UTC,2018-06-05 05:27:11 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/2374112,https://static.inaturalist.org/photos/2644292/medium.jpg?1447349098,,"","",false,3,1,false,,kingsmere lake,54.044151,-106.4431,1249,,,false,,,Green Comma,Polygonia faunus,Green Comma,Insecta,68262
2432430,2014-08-07 1:51pm,2014-08-07,2014-08-07 18:51:00 UTC,Central Time (US & Canada),,24973,annikaml,2015-11-28 05:41:36 UTC,2016-01-25 05:40:14 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2432430,https://static.inaturalist.org/photos/2710202/medium.jpg?1448689336,,"","",false,1,0,false,,"Denali Viewpoint South, Alaska",62.593808,-150.240248,20,,,false,,,Green Comma,Polygonia faunus,Green Comma,Insecta,68262
2488291,2014-08-10,2014-08-10,,Pacific Time (US & Canada),,104905,joanseptembre,2015-12-19 04:40:17 UTC,2017-01-22 08:04:09 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/2488291,https://static.inaturalist.org/photos/2790385/medium.JPG?1450500117,,Butterflies,"",true,1,0,false,,Garibaldi National Park,49.963437,-123.033904,,,,false,,,Hydaspe Fritillary,Speyeria hydaspe,Hydaspe Fritillary,Insecta,68266
2658867,2012-06-24 12:59:40,2012-06-24,2012-06-24 20:59:40 UTC,Alaska,,14812,gwark,2016-02-09 04:32:09 UTC,2018-11-09 20:48:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2658867,https://static.inaturalist.org/photos/2988645/medium.jpg?1454992334,,"Arthropods, Butterfly, Insecta, Lepidoptera, Red Admiral, Vanessa atalanta",Red Admiral (Vanessa atalanta) on lilac flowers.,false,3,0,false,,etolin stree,57.052535,-135.327714,56,,,false,,,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133
2814311,2016-03-20,2016-03-20,,Mountain Time (US & Canada),,100637,karrin,2016-03-21 23:10:03 UTC,2018-12-16 03:08:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2814311,https://static.inaturalist.org/photos/3199388/medium.JPG?1458601807,,"insect, butterfly, animal, glenmore_reservoir, Milbert_Tortioseshell","Found this, the first butterfly I have seen this year, fluttering out of the dry grasses near pussy willow bushes by the Glenmore Reservoir (Calgary, Canada)",false,1,0,false,,Glenmore Reservoir,50.975726,-114.100124,,,,false,,,Milbert's Tortoiseshell,Aglais milberti,Milbert's Tortoiseshell,Insecta,68269
2827408,2016-03-24 19:00,2016-03-24,2016-03-25 03:00:00 UTC,Alaska,,77540,camwebb,2016-03-25 03:58:44 UTC,2016-12-21 18:36:07 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/2827408,https://static.inaturalist.org/photos/3218490/medium.JPG?1458879103,,"","Temperature outside was 45 F. Sunny. Butterfly flew over a frozen slough, and landed on a willow stem. So early to see a butterfly!",false,1,0,false,,"Fairbanks North Star County, US-AK, US",64.8278320312,-147.284592098,14,obscured,,true,,,False Comma,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
2849466,2016-03-29,2016-03-29,,Mountain Time (US & Canada),,100637,karrin,2016-03-29 22:38:42 UTC,2016-03-30 01:21:26 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2849466,https://static.inaturalist.org/photos/3249900/medium.JPG?1459291128,,"butterfly, insect, spring, park, glenmore_reservoir",Mourning Cloak Butterfly bathing in the sunlight on the pathway pavement.,false,1,0,false,,Glenmore Reservoir,50.975469,-114.11905,,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
2854835,2016-03-28,2016-03-28,,Pacific Time (US & Canada),,100322,salmonskyview,2016-03-30 23:58:29 UTC,2016-04-04 04:05:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2854835,https://static.inaturalist.org/photos/3256947/medium.jpg?1459382313,,"","",false,2,0,false,,"Bella Coola, BC",52.372128,-126.753935,,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
3000717,2014-07-05,2014-07-05,,Brisbane,,108966,nyoni-pete,2016-04-22 06:29:58 UTC,2018-03-09 03:36:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3000717,https://static.inaturalist.org/photos/3451586/medium.JPG?1461306601,,"Canada, butterfly","Nyphalid butterfly, possibly a Polgonia or similar?",false,2,0,false,,"Revelstoke, BC, Canada",50.998115,-118.195672,8128,,,false,,,Satyr Comma,Polygonia satyrus,Satyr Comma,Insecta,56644
3052058,2016-04-24,2016-04-24,,Central Time (US & Canada),,210173,alannaaddie,2016-04-29 01:14:27 UTC,2016-12-21 18:36:24 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3052058,https://static.inaturalist.org/photos/3515658/medium.jpeg?1461892470,,Moth,"",true,2,0,false,,1401 Goshen Place,53.203616,-105.716329,79,,,false,,,False Comma,Nymphalis l-album,Compton Tortoiseshell,Insecta,198813
3191028,Mon May 16 2016 17:05:56 GMT-0500 (CDT),2016-05-16,2016-05-16 22:05:56 UTC,Central Time (US & Canada),,7780,georectified,2016-05-16 22:39:52 UTC,2016-05-27 21:49:28 UTC,research,CC-BY,http://www.inaturalist.org/observations/3191028,https://static.inaturalist.org/photos/3693217/medium.jpg?1463438404,,,,false,1,0,false,3,"Park (South), , MB, CA",50.6371716667,-99.9694883333,,,,false,,,Mourning Cloak,Nymphalis antiopa,Mourning Cloak,Insecta,56832
